street_address,city,postal_code,price,longitude,latitude,rental_type,bedrooms,bathrooms,sqft,description_text,year_built,parking_spots
2908 Highway 7,Vaughan,L4K 1W8,2150.0,-79.5212976,43.7959418,Accommodation,2.0,2.0,800.0,"Rent Brand New Condo 2 Bedrooms Apartment With 2 Bathrooms, 1 Parking & 1 Locker Included!\n\nSteps To The Vaughan Subway at HWY7 Metropolitan Bus Terminal * 10 Min To York University And 40 Min To Union Station Downtown by Subway! Close to Hwy 7, 400,407* Costco,Ikea,Walmart,Cinema just walking distance! 9Ft Ceilings, Quartz Kitchen & Under-Mount Sink. Premium Stainless Steel Appliances, Laminate Flooring Throughout, Windows Covering. Whirlpool Washer & Dryer* High Class Amenities: Lobby, Fitness Rooms, Spa, Party Room, Party Dining Room, Private Kitchen, Games Room, Theatre Room, Outdoor Bbq And Lounge. 24-Hour Concierge.\n\nAlso for RENT In the New Complex:1 bdr With Parking and Locker from $1800. Also 1 plus Den with 2 wsrms from $1900(with parking and Locker)\n\nPlease email to 1962ivanov@gmail.com Equifax Credit Report (www. Equifax.ca), Employment Letter, Rental Application, Last 3 Pay stubs, Photo Id,",2020,1
4005 Bayview Avenue - The Gates of Bayview,North York,M2M 3Z9,2107.0,-79.3936202,43.8027312,Apartment,1.0,1.0,,,,
88 Palace Pier Court,Etobicoke,M8V 3W9,1995.0,-79.47529039999999,43.6309084,Accommodation,1.0,1.0,530.0,"The Penthouse\n\nFully furnished 1 bed , 1 bath condo facing northwest | Unit is on top penthouse floor | Granite counter and tiles in Kitchen | Marble tiles in bathroom | Glass Backsplash in Kitchen | Washer/Dryer, Fridge, Stove, Dish Washer & under-cabinet Microwave | Walk in closet | Gym | 24 hour concierge | Car wash area in underground parking \n\nBuilding Amenities\n\nUnit is one floor under sky club area, where there is an outdoor patio with BBQ overlooking downtown Toronto/Lake Ontario.\n\nPool table, TV, and Bar area in the Sky Club.\n\nUtilities Extra\n\nCall/Text @ 416.732.2123 to book showing. Please state which property you're calling about and expected move-in date.\n\nProof of income required.\n\nFirst + last month rent.\n\n$100 Cleaning Fee & Refundable Damage Deposit Required\n\n*Rates may vary based on day and length of stay.",2002,None
1 Belsize Drive,Toronto,M4S 0B9,2500.0,-79.3967224,43.7002242,Accommodation,,,,,,
70 Roehampton,Toronto,M4P 1R2,2950.0,-79.3960994,43.70895540000001,Accommodation,2.0,2.0,,,,
312 Hillhurst Boulevard,North York,M6B 1N1,1500.0,-79.430989,43.70808840000001,Accommodation,2.0,1.0,,,,
468 Ontario Street,Toronto,M5A 2V9,1925.0,-79.3705757,43.6635412,Accommodation,1.0,1.0,,,,
5500 Yonge Street,North York,M2N 7L1,1850.0,-79.4154543,43.7782639,Accommodation,1.0,1.0,,,,
800 Lawrence West,North York,M6A 0B1,2400.0,-79.45307249999999,43.71454300000001,Accommodation,1.0,1.0,,,,
2200 Lake Shore Boulevard West,Etobicoke,M8V 1A2,2250.0,-79.481943,43.6227486,Accommodation,2.0,1.0,,,,
3031 Finch West,North York,M9M 0A3,1750.0,-79.56488259999999,43.7471066,Accommodation,2.0,1.0,,,,
5793 Yonge Street,North York,M2M 3T9,1975.0,-79.41624499999999,43.7844721,Accommodation,1.0,1.0,,,,
426 University,Toronto,M5G 1S9,2000.0,-79.38857010000001,43.6539487,Accommodation,1.0,1.0,,,,
39 Brant Street,Toronto,M5V 2L9,2350.0,-79.3978064,43.64643359999999,Accommodation,1.0,1.0,,,,
65 Bremner Boulevard,Toronto,M5J 0A7,2000.0,-79.3806728,43.6428695,Accommodation,1.0,1.0,,,,
489 Wilson,North York,M3H 1T9,2700.0,-79.4439956,43.7350053,Apartment,3.0,1.0,,,,
2035 Sheppard East,North York,M2J 0A8,2000.0,-79.33617819999999,43.7754057,Accommodation,2.0,1.0,,,,
51 East Liberty Street,Toronto,M6K 3P8,2450.0,-79.4121833,43.6387003,Accommodation,2.0,2.0,,,,
100 Harrison Garden Boulevard,North York,M2N 0C2,2500.0,-79.4045838,43.756899,Accommodation,2.0,2.0,,,,
2 Packard Boulevard,Scarborough,M1P 4K1,3300.0,-79.2514362,43.76545249999999,Accommodation,5.0,2.0,,,,
12 York Street,Toronto,M5J 2Z2,2300.0,-79.38209309999999,43.64152199999999,Accommodation,2.0,1.0,,,,
633 Bay Street,Toronto,M5G 2G4,2150.0,-79.3834432,43.656674,Accommodation,1.0,1.0,,,,
14 York Street,Toronto,M5J 2Z2,2200.0,-79.3822455,43.6418503,Accommodation,2.0,1.0,,,,
339 Ellerslie,North York,M2R 1B6,2700.0,-79.431159,43.7674448,Accommodation,2.0,2.0,,,,
5180 Yonge Street,North York,M2N 5P6,2800.0,-79.4136446,43.7703004,Accommodation,2.0,2.0,,,,
7895 Jane Street,Vaughan,L4K 2M7,1950.0,-79.52504139999999,43.7984768,Accommodation,2.0,2.0,,,,
142 Barton,Toronto,M6G 1R2,2200.0,-79.4192054,43.6668246,Apartment,1.0,1.0,,,,
214 Patricia,North York,M2M 1J5,2000.0,-79.42904879999999,43.7880319,Accommodation,1.0,1.0,,,,
105 George Street,Toronto,M5A 2N4,2850.0,-79.3707988,43.6522103,Accommodation,2.0,2.0,,,,
2 Gladstone,Toronto,M6J 3K6,2785.0,-79.427444,43.6427483,Accommodation,2.0,1.0,,,,
90 Stadium Road,Toronto,M5V 3W5,2995.0,-79.40158860000001,43.63447559999999,Accommodation,2.0,2.0,,,,
60 Colborne Street,Toronto,M5E 0B7,2800.0,-79.3745319,43.6493806,Accommodation,,,,,,
83 Redpath Avenue,Toronto,M4S 2J7,2080.0,-79.3919482,43.706541,Accommodation,1.0,1.0,562.0,"MODERN UNFURNISHED 1BDRM+DEN CONDO IN THE HEART OF MID-TOWN TORONTO FOR RENT! Approximately 562 sq ft. The unit comes with high-end finishes, stainless steel appliances, ensuite laundry, 9 feet ceilings and much more. Engineered hardwood in the living room & carpet in the bedroom. Located on the 9th floor. Large balcony with a charming NORTH view.\n\nLocated in a very convenient Yonge & Eglinton neighborhood close to all major conveniences, grocery stores, restaurants, transit and much more.\n\nSome of the building's features include:\n\n| Exercise Room | Yoga Studio | Basketball Court | Rooftop Patio w/ Jacuzzi & Pool Table | BBQ Area | Visitor Parking | 24 Hr Concierge |\n\nCURRENTLY AVAILABLE\n\nMin. One year lease. Parking & Locker included.  \n\nPlease note that virtual showings are available at this time. Please inquire for more information.\n\nTenant pays Hydro, Cable, Phone and Internet. Tenant requires to have content/liability insurance.",,
"Brand New, 2BR Modern Unit w/Easy Access to the City!",Toronto,M5R 1V2,2650.0,-79.3994511,43.6770021,Apartment,2.0,1.0,750.0,"Great walk score and easy access to transit - short walk to Dupont Station, St. George station and ummerhill station rent includes use of 2 smart tv's with netflix access and high speed internet access on all your devices Fully furnished. 3 super comfortable Queen-size beds and a fully equipped kitchen along side comfortable living area. Newly renovated washroom with gorgeous pedestal tub and walk-in shower Book a viewing or apply at the following URL: https://app.rhenti.com/#/property/5ee69a38f394260026de623d Fully furnished, all utilities included (as well as high speed internet and Netflix) Access to backyard can be negotiated. access to parking available occasionally (for guests, etc...)",,
Large two bedroom in Cliffside,Scarborough,M1M 1L7,1829.0,-79.24819850000002,43.7124797,Apartment,2.0,1.0,940.0,"Steps from public transit, shops, grocery stores, and other amenities on Kingston Rd. Walking distance to Lake Ontario and Scarborough Bluffs park Freshly updated unit with spacious layout, hardwood floors, and large windows Private balcony and large green space surrounding the building Book a viewing or apply at the following URL: https://wjproperties.rhenti.com/#/property/5edbfc53fbd60d002720716f Apply online - https://rentcafe.wjproperties.ca/apartments/on/toronto/2550-kingston/availableunits.a",,
Close to Main Street subway station and Danforth GO station,East York,M4B 1A8,1600.0,-79.2977423,43.699137,Apartment,1.0,1.0,,,,
50 Inverlochy Boulevard,Markham,L3T 4T7,2400.0,-79.4237508,43.82067379999999,Accommodation,2.0,,,,,
186 Queens Avenue,Etobicoke,M8V 2N9,1800.0,-79.4933909,43.6159906,Accommodation,1.0,1.0,1000.0,"www.186Queens.com\n\nNot your average basement apartment!   This gorgeous apartment is located in a beautiful custom-built home.  The private side entrance located just off the front driveway, has an attractive door, that leads to an impressive lower level with 8 foot ceilings and large above grade windows. \n\nThe full-size kitchen comes with quartz countertops, ceramic tile backsplash, double undermount sink and loads of cupboard and storage space. \n\nThe very spacious open concept living / dining area is large enough to accommodate an office area and/or exercise space. Large above grade windows provide lots of natural light. \n\nThe bedroom is a generous size, with a walk-in closet and large window. A 3 piece bath is steps outside the bedroom door as is, private laundry facilities.\n\nOne car parking is available in the driveway.\n\nMinimum one year lease.   Good credit and employment letter required. \n\nExcellent landlords and fantastic flocation a few minutes walk to the Mimico GO, the Lake and shopping. \n\n  $1800 includes, heat, hydro, water, private laundry facilities, internet and parking",2008,1
125 Blue Jays Way,Toronto,M5V 0L7,3000.0,-79.3923068,43.6460368,Accommodation,2.0,2.0,866.0,"Brand new 2-bedroom+2 bathroom w/ parking condos located in the financial district- the absolute heart of downtown Toronto - available for $3000.  \n\nThe condo is located 125 Blue Jays Way, Toronto, ON M5V 0L7\n\nAvailable for immediate occupancy\n\n  * 2 bed+den + 2 bath (800 sq ft) corner unit facing SW - 22nd floor\n  * 2 bed+ 2 bath (866 sq ft) facing NW - 37th floor\n\nThe condo is equipped with:\n\nLaundry (In Unit)\n\nDishwasher\n\nA/C\n\nFridge / Freezer\n\nMicrowave\n\nStove\n\nBalcony\n\nThe building has:\n\nGym\n\nPool\n\nIndoor parking\n\nElevator in Building\n\nFree visitor parking \n\nNotes: Brand new building and unit. Pool won't be open until 2021. Convenient shopping and dining environment. You can walk to the Toronto Financial Center and the five major bank headquarters buildings, close to the subway, Rogers Centre, CN tower, University of Toronto, Geogeo Brown Colllege. Toronto International Film Festival (TIFF) is just steps away. 1 Parking included in rent. no locker.",2020,1
295 Adelaide Street West,Toronto,M5V 0L4,2250.0,-79.3904081,43.64762729999999,Accommodation,1.0,1.0,,,,
560 Front Street West,Toronto,M5V 1C1,2200.0,-79.4000933,43.6413078,Accommodation,1.0,1.0,500.0,"The Reve Condos - Gorgeous Tridel Built 1 Bed 1 Bath Condo With Excellent Layout In King W. Includes Full Size Kitchen W/ S/S Appliances, Backsplash, Undermounted Sink & Granite Counters, Laminate Floors In Living Spaces, Large Windows For Plenty Of Natural Light. Balcony Overlooking The Courtyard. Top Of The Line Amenities Including 24 Hr Concierge, Gym, Sauna, Party Room, Games Room, Roof Top Deck W/ Cn Tower View, Bbqs & Lots Of Visitor Parking.**** EXTRAS **** 200 Sq Ft Terrace with gas BBQ. Walking Distance To Anything You Want. Steps To Streetcar To Union Station, Rogers Centre, Shops, Harbourfront, Restaurants, Parks, Ttc & Easy Highway Access.",2010,None
24 Cameron Avenue,North York,M2N 1E1,2600.0,-79.411239,43.75730540000001,Accommodation,3.0,2.0,1300.0,"Have you been eager to relocate to the sought after neighborhood of North York? This house might just be the location that you have been seeking. Located right by the 401 Highway, minutes to the Yonge and Sheppard Subway station, grocery stores, schools, and a beautiful park and trail.\n\nThis Beautiful House is located at Sheppard and Yonge area.\n\nIt has 3 Bedrooms with 2 Bathrooms and a private laundry. (main floor)\n\nBasement has been leased out separately.\n\nHardwood flooring throughout.\n\nWith a spacious backyard.\n\nThere is 1 Garage with 2 extra spots for your convenience\n\nWe are looking for a family to occupy the property with good references, credit score and employment letters.\n\nHouse comes with Gas furnace and Central AC\n\nI have a ready video for the property and can share that with you if you meet the above criteria.\n\nContact for more details.\n\n@maral.khalili\n\nwww.maralkhalili.com",1980,3
9 Boardwalk Drive,Toronto,M4L 6T1,4000.0,-79.3095407,43.6642476,Accommodation,2.0,2.0,,,,
60 Berwick Avenue,Toronto,M5P 1H1,2980.0,-79.3998225,43.7038164,Accommodation,,,,,,
55 Harrison Garden Boulevard,North York,M2N 7G3,2150.0,-79.40741550000001,43.756684,Accommodation,,,,,,
185 Roehampton Avenue,Toronto,M4P 1R4,3000.0,-79.39298490000002,43.7089649,Accommodation,2.0,2.0,650.0,"Newly Renovated 2 Bedroom, 2 Washroom Unit With A Functional Lay Out In The Brand New Building Situated In The Best Area Of Midtown Toronto. Lots Of High-End Upgrades Were Added By an award winning Toronto Builder Including New Custom Modern Wood Paneling Throughout, Custom Walnut Trims and baseboards. Floor to ceiling windows with an amazing view, top of the line modern kitchen. The building has fantastic amenities. Steps to all you need; including subway, shopping & restaurants.",2018,1
126 Malvern Avenue,Toronto,M4E 3E5,2800.0,-79.2947475,43.6847093,Accommodation,3.0,1.0,1300.0,"Incredibly Cozy Semi Detached Home In The Heart Of The Upper Beaches. Enjoy Coming Home To This Beautiful Home With Exposed Brick Walls And Gas Fireplace. This Home Has 3 Large Bedrooms Updated Kitchen, And Large Enclosed Backyard With Deck And Bbq. A Furnished Home That You Can Just Move Into And Start Enjoying Immediately With High Speed Internet Included",,
156 Portland Street,Toronto,M5V 1Y9,3000.0,-79.4013879,43.64712289999999,Accommodation,1.0,1.0,780.0,"1 bedroom, 1 bathroom. Big his/hers closet space. Wall mounted desk in hide away office area. Large private terrace adds 160sqft to condo, BBQ and patio furniture included. Tons of natural light. View of CN tower. Abundant storage in condo plus locker storage included. Parking space included. Interior access to Loblaws, Winners, Joey Fresh in building.\n\nGreat location to Queen Street shopping, restaurants and bars. LCBO & Shoppers within 2min walking distance. Access to TTC within 4min walking distance.\n\nAppliances included:\n\nWolf induction stove top, microwave, two ovens\n\nLiebherr Refrigerator/freezer\n\nElectrolux Dishwasher\n\nWhirlpool washer and dryer\n\nShared gym and rooftop patio.",,
111 Elizabeth Street,Toronto,M5G 1P7,2450.0,-79.3847211,43.6550554,Accommodation,,,,,,
7 Grenville Street,Toronto,M4Y 1W9,2350.0,-79.3838754,43.6619821,Accommodation,,,,,,
478 King Street West,Toronto,M5V 0A8,2200.0,-79.39610449999999,43.6454752,Accommodation,1.0,1.0,630.0,"Located In The Heart Of Toronto's Fashion And Entertainment District - At Victory Lofts Around King/Spadina Available Immediately. Approx 630 Sqft +Balcony. Brightly Lit With Direct View Of King West. Stylish Finishes Including High End Appliances And Granite Counters For The Most Discerning Renter. Close To Shopping, Amazing Restaurants, And Nightlife With The Ttc At Your Door.",,
80 Western Battery Road,Toronto,M6K 3S2,2100.0,-79.41460510000002,43.6396224,Accommodation,1.0,1.0,,,,
15 Grenville Street,Toronto,M4Y 0B9,2050.0,-79.3841302,43.6618822,Accommodation,1.0,1.0,,,,
200 Dundas Street East,Toronto,M5A 4R6,1999.0,-79.37409819999999,43.6573757,Accommodation,1.0,1.0,,,,
7 Carlton Street,Toronto,M5B 2M3,3600.0,-79.3826698,43.66105629999999,Accommodation,,,,,,
21 Cunningham Avenue,Toronto,M6K 1P1,6000.0,-79.4345282,43.644202,Accommodation,3.0,,,,,
198 Yarmouth Road,Toronto,M6G 1X4,3500.0,-79.4274566,43.6690098,Accommodation,3.0,,,,,
261 Berkeley Street,Toronto,M5A 2X3,2995.0,-79.3667593,43.6585925,Apartment,3.0,1.0,1500.0,"3 Bedroom Apartment\n\nClose to Ryerson University, George Brown, and Eaton Centre\n\nLarge back patio; great for BBQ and entertaining\n\nGorgeous hardwood floors\n\nFull Kitchen (fridge, oven, dishwasher, microwave)\n\nEn suite laundry\n\nPet friendly\n\nUtilities $195 per month (includes heat, hydro, water & internet)\n\nAvailable: September 1\n\nFlexible lease term (4, 8, or 12 months) \n\nFor inquiries please contact Luke at\n\nPhone: 647 268 9308 (text preferred)",,
